,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
5,1839,BNB,BNB,bnb,2347,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'ethereum-ecosystem', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,142480408.22,142480408.22,False,,6,,,,2025-02-04T22:28:00.000Z,562.6392880456472,2325446413.4103193,-43.4294,-0.64821289,-8.96732782,-14.95617519,-20.53943434,-23.38860509,-4.68896335,80165075441.35397,2.5223,80165075441.35,,2025-02-04T22:28:00.000Z,,,,,,2025-02-04 23:28:30.390389
6,3408,USDC,USDC,usd-coin,25459,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'waves-ecosystem', 'bitcoin-cash-ecosystem', 'wanchain-ecosystem', 'coinbase-ventures-portfolio', 'algorand-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'terra-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'iotex-ecosystem', 'harmony-ecosystem', 'moonriver-ecosystem', 'cronos-ecosystem', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'usd-stablecoin', 'everscale-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'ethereum-pow-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'canto-ecosystem', 'osmosis-ecosystem', 'zksync-era-ecosystem', 'pulsechain-ecosystem', 'base-ecosystem', 'sei-ecosystem', 'multiversx-ecosystem', 'fiat-stablecoin', 'viction-ecosystem', 'gnosis-chain-ecosystem', 'okexchain-ecosystem', 'conflux-ecosystem', 'kcc-ecosystem', 'tron20-ecosystem', 'kardiachain-ecosystem', 'telos-ecosystem', 'ronin-ecosystem', 'boba-network-ecosystem', 'kava-ecosystem', 'secret-ecosystem', 'aurora-ecosystem', 'metis-andromeda-ecosystem', 'meter-ecosystem', 'fuse-ecosystem', 'elastos-ecosystem', 'syscoin-ecosystem', 'milkomeda-ecosystem', 'evmos-ecosystem', 'bitgert-ecosystem', 'astar-ecosystem', 'thundercore-ecosystem', 'tomb-chain-ecosystem', 'wemix-ecosystem', 'sx-network-ecosystem', 'godwoken-ecosystem', 'energi-ecosystem', 'core-ecosystem', 'polygon-zkevm-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'neon-evm-ecosystem', 'scroll-ecosystem', 'shido-network-ecosystem', 'made-in-america']",,55043020584.42182,55043020584.42182,False,,7,,,,2025-02-04T22:27:00.000Z,1.0000824635726115,14306600953.127407,-45.8755,0.00049067,0.0284939,-0.01143726,0.00532603,0.0269339,0.02869939,55047559628.54655,1.732,55047559628.55,,2025-02-04T22:27:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-02-04 23:28:30.390389
7,74,Dogecoin,DOGE,dogecoin,1160,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain-ecosystem', 'ftx-bankruptcy-estate', 'made-in-america']",,147911156383.70523,147911156383.70523,True,,8,,,,2025-02-04T22:27:00.000Z,0.2594495784307157,4417354854.133695,-61.928,-0.56085573,-10.60868149,-18.19978888,-32.21253098,-40.41912923,31.17280897,38375487168.95199,1.2081,38375487168.95,,2025-02-04T22:27:00.000Z,,,,,,2025-02-04 23:28:30.390389
8,2010,Cardano,ADA,cardano,1456,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america']",45000000000.0,35193500774.44231,44995053982.605034,False,,9,,,,2025-02-04T22:27:00.000Z,0.7348630548530747,1619699426.118328,-66.7519,-0.92198696,-10.32185091,-19.29061273,-32.32214159,-39.69292559,104.05545117,25862403490.080723,0.8149,33068837468.39,,2025-02-04T22:27:00.000Z,,,,,,2025-02-04 23:28:30.390389
9,1958,TRON,TRX,tron,1116,2017-09-13T00:00:00.000Z,"['media', 'payments', 'ethereum-ecosystem', 'tron-ecosystem', 'bnb-chain-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem']",,86116947375.64905,86116946152.68,True,,10,,,,2025-02-04T22:28:00.000Z,0.22280890715005588,1279642983.608987,-37.6206,-0.37646122,-2.98402169,-6.8308722,-15.15241826,-30.5420941,36.79877181,19187622931.867237,0.6041,19187622659.38,,2025-02-04T22:28:00.000Z,,,,,,2025-02-04 23:28:30.390389
10,1975,Chainlink,LINK,chainlink,1924,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'substrate', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america']",,638099970.4527867,1000000000.0,False,,11,,,,2025-02-04T22:28:00.000Z,19.582728020855455,1052353818.5475947,-63.4698,-0.58903394,-10.45826831,-13.44878358,-16.68921131,-22.31436908,61.79471524,12495738171.492825,0.3934,19582728020.86,,2025-02-04T22:28:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-02-04 23:28:30.390389
11,20947,Sui,SUI,sui,551,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america']",10000000000.0,3089707194.508888,10000000000.0,False,,12,3089707194.508888,10846732810.048075,,2025-02-04T22:27:00.000Z,3.510602179172572,2333857263.246059,-50.3666,-0.35483189,-6.57170243,-3.6124265,-32.7948281,-17.2450727,52.66091412,10846732810.048075,0.3415,35106021791.73,,2025-02-04T22:27:00.000Z,,,,,,2025-02-04 23:28:30.390389
12,5805,Avalanche,AVAX,avalanche,856,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'bnb-chain-ecosystem', 'moonbeam-ecosystem', 'real-world-assets', 'layer-1', 'zksync-era-ecosystem', 'klaytn-ecosystem', 'made-in-america']",715748719.0,411767909.69232595,450104209.69232595,False,,13,,,,2025-02-04T22:27:00.000Z,26.06323820610708,672206103.8156602,-65.3192,-0.92212491,-9.02484264,-18.83822833,-39.20968572,-50.50482056,-2.56384101,10732005115.94188,0.3377,18654729359.01,,2025-02-04T22:27:00.000Z,,,,,,2025-02-04 23:28:30.390389
13,512,Stellar,XLM,stellar,669,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'smart-contracts', 'hashkey-capital-portfolio', '2017-2018-alt-season', 'made-in-america']",50001806812.0,30576152747.092903,50001786894.45031,False,,14,,,,2025-02-04T22:27:00.000Z,0.33799280758680494,535554543.8101115,-70.2801,-1.06634791,-9.04160533,-13.81713127,-23.2386034,-29.9908714,248.47265821,10334519712.192928,0.3256,16900251068.8,,2025-02-04T22:27:00.000Z,,,,,,2025-02-04 23:28:30.390389
14,4642,Hedera,HBAR,hedera,315,2019-09-17T00:00:00.000Z,"['dag', 'marketplace', 'enterprise-solutions', 'defi', 'payments', 'dcg-portfolio', 'hedera-hashgraph-ecosystem', 'real-world-assets', 'layer-1', 'made-in-america']",50000000000.0,38267523197.81742,50000000000.0,False,,15,,,,2025-02-04T22:27:00.000Z,0.2474175635491362,691006165.6964085,-57.5605,-0.42177857,-11.3361935,-17.16578972,-17.74194298,-27.92778237,406.78212469,9468057352.664036,0.2983,12370878177.46,,2025-02-04T22:27:00.000Z,,,,,,2025-02-04 23:28:30.390389
0,1,Bitcoin,BTC,bitcoin,11919,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate', '2017-2018-alt-season']",21000000.0,19819746.0,19819746.0,False,,1,,,,2025-02-04T22:28:00.000Z,96833.91692071519,72564645026.645,-39.3432,-0.54415437,-5.20658056,-3.75212576,-1.70154637,-3.78189574,27.90869419,1919223637553.6772,60.4215,2033512255335.02,,2025-02-04T22:28:00.000Z,,,,,,2025-02-04 23:29:31.107006
1,1027,Ethereum,ETH,ethereum,9917,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'heco-ecosystem', 'binance-labs-portfolio', 'avalanche-ecosystem', 'solana-ecosystem', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'tezos-ecosystem', 'near-protocol-ecosystem', 'bnb-chain-ecosystem', 'velas-ecosystem', 'ethereum-pow-ecosystem', 'osmosis-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'zksync-era-ecosystem', 'viction-ecosystem', 'klaytn-ecosystem', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'starknet-ecosystem']",,120523942.30417287,120523942.30417287,True,,2,,,,2025-02-04T22:29:00.000Z,2663.1906867131993,48551870401.34972,-49.7306,-1.3866406,-8.17269362,-13.15988008,-26.93013251,-34.15913251,-1.19565242,320978240670.4322,10.1051,320978240670.43,,2025-02-04T22:29:00.000Z,,,,,,2025-02-04 23:29:31.107006
2,52,XRP,XRP,xrp,1522,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'bnb-chain-ecosystem', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america']",100000000000.0,57703732191.0,99986541057.0,False,,3,,,,2025-02-04T22:29:00.000Z,2.48194758879413,14041972416.19931,-63.362,-0.75038736,-8.74071611,-18.58063841,3.62656398,3.23468865,357.15568825,143217638975.87466,4.5062,248194758879.41,,2025-02-04T22:29:00.000Z,,,,,,2025-02-04 23:29:31.107006
3,825,Tether USDt,USDT,tether,115464,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'waves-ecosystem', 'bitcoin-cash-ecosystem', 'heco-ecosystem', 'algorand-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'terra-ecosystem', 'tezos-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'iotex-ecosystem', 'zilliqa-ecosystem', 'harmony-ecosystem', 'moonriver-ecosystem', 'cronos-ecosystem', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'usd-stablecoin', 'xdc-ecosystem', 'everscale-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'ethereum-pow-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'canto-ecosystem', 'osmosis-ecosystem', 'zksync-era-ecosystem', 'pulsechain-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'fiat-stablecoin', 'viction-ecosystem', 'gnosis-chain-ecosystem', 'klaytn-ecosystem', 'okexchain-ecosystem', 'conflux-ecosystem', 'kcc-ecosystem', 'tron20-ecosystem', 'kardiachain-ecosystem', 'rsk-rbtc-ecosystem', 'telos-ecosystem', 'boba-network-ecosystem', 'fusion-network-ecosystem', 'hoo-smart-chain-ecosystem', 'secret-ecosystem', 'aurora-ecosystem', 'metis-andromeda-ecosystem', 'meter-ecosystem', 'fuse-ecosystem', 'syscoin-ecosystem', 'milkomeda-ecosystem', 'bitgert-ecosystem', 'astar-ecosystem', 'cube-network-ecosystem', 'thundercore-ecosystem', 'redlight-chain-ecosystem', 'core-ecosystem', 'polygon-zkevm-ecosystem', 'eos-evm-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'neon-evm-ecosystem', 'manta-pacific-ecosystem', 'scroll-ecosystem', 'x-layer-ecosystem']",,140478740215.5961,142572893899.8495,True,,4,,,,2025-02-04T22:29:00.000Z,1.0002540456202433,155439131891.868,-48.9374,-0.00255089,-0.07436043,0.06980773,0.04580011,-0.12339561,-0.06411902,140514428224.2852,4.4237,142609113919.11,,2025-02-04T22:29:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-02-04 23:29:31.107006
4,5426,Solana,SOL,solana,837,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america']",,487058201.38094515,593396189.8548672,True,,5,,,,2025-02-04T22:29:00.000Z,203.54377608035668,7369675326.222471,-53.967,-0.79940363,-6.47526202,-9.95413229,-4.9750293,-14.55888069,7.63965972,99137665479.98438,3.1193,120782101194.76,,2025-02-04T22:29:00.000Z,,,,,,2025-02-04 23:29:31.107006
5,1839,BNB,BNB,bnb,2347,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'ethereum-ecosystem', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,142480408.22,142480408.22,False,,6,,,,2025-02-04T22:29:00.000Z,562.7317221789647,2324065221.1812253,-43.4678,-0.62978779,-8.96508536,-14.94220362,-20.52671942,-23.38337179,-4.6772468,80178245494.40251,2.5228,80178245494.4,,2025-02-04T22:29:00.000Z,,,,,,2025-02-04 23:29:31.107006
6,3408,USDC,USDC,usd-coin,25460,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'waves-ecosystem', 'bitcoin-cash-ecosystem', 'wanchain-ecosystem', 'coinbase-ventures-portfolio', 'algorand-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'terra-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'iotex-ecosystem', 'harmony-ecosystem', 'moonriver-ecosystem', 'cronos-ecosystem', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'usd-stablecoin', 'everscale-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'ethereum-pow-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'canto-ecosystem', 'osmosis-ecosystem', 'zksync-era-ecosystem', 'pulsechain-ecosystem', 'base-ecosystem', 'sei-ecosystem', 'multiversx-ecosystem', 'fiat-stablecoin', 'viction-ecosystem', 'gnosis-chain-ecosystem', 'okexchain-ecosystem', 'conflux-ecosystem', 'kcc-ecosystem', 'tron20-ecosystem', 'kardiachain-ecosystem', 'telos-ecosystem', 'ronin-ecosystem', 'boba-network-ecosystem', 'kava-ecosystem', 'secret-ecosystem', 'aurora-ecosystem', 'metis-andromeda-ecosystem', 'meter-ecosystem', 'fuse-ecosystem', 'elastos-ecosystem', 'syscoin-ecosystem', 'milkomeda-ecosystem', 'evmos-ecosystem', 'bitgert-ecosystem', 'astar-ecosystem', 'thundercore-ecosystem', 'tomb-chain-ecosystem', 'wemix-ecosystem', 'sx-network-ecosystem', 'godwoken-ecosystem', 'energi-ecosystem', 'core-ecosystem', 'polygon-zkevm-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'neon-evm-ecosystem', 'scroll-ecosystem', 'shido-network-ecosystem', 'made-in-america']",,55043020584.42182,55043020584.42182,False,,7,,,,2025-02-04T22:29:00.000Z,0.9997760174624047,14305280554.337515,-45.9351,-0.02630131,-0.03309862,-0.02133146,-0.02806501,-0.00332049,-0.00223283,55030691908.994415,1.7315,55030691908.99,,2025-02-04T22:29:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-02-04 23:29:31.107006
7,74,Dogecoin,DOGE,dogecoin,1160,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain-ecosystem', 'ftx-bankruptcy-estate', 'made-in-america']",,147911156383.70523,147911156383.70523,True,,8,,,,2025-02-04T22:29:00.000Z,0.2591965378126276,4408469259.740535,-62.0889,-0.37677688,-11.10142319,-18.26966485,-32.27515538,-40.49257843,31.10520223,38338059638.518524,1.207,38338059638.52,,2025-02-04T22:29:00.000Z,,,,,,2025-02-04 23:29:31.107006
8,2010,Cardano,ADA,cardano,1456,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america']",45000000000.0,35193500774.44231,44995053982.605034,False,,9,,,,2025-02-04T22:28:00.000Z,0.7345014137889182,1617671029.7074618,-66.8239,-0.65498191,-10.43204359,-19.32791769,-32.35590549,-39.72422587,103.97061244,25849676075.009262,0.8145,33052563620.5,,2025-02-04T22:28:00.000Z,,,,,,2025-02-04 23:29:31.107006
9,1958,TRON,TRX,tron,1116,2017-09-13T00:00:00.000Z,"['media', 'payments', 'ethereum-ecosystem', 'tron-ecosystem', 'bnb-chain-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem']",,86116947375.64905,86116946152.68,True,,10,,,,2025-02-04T22:29:00.000Z,0.22282180243409294,1278057777.0420094,-37.7155,-0.36470706,-2.99868084,-6.82547995,-15.14702488,-30.56239188,36.80690207,19188733434.36405,0.6041,19188733161.86,,2025-02-04T22:29:00.000Z,,,,,,2025-02-04 23:29:31.107006
10,1975,Chainlink,LINK,chainlink,1924,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'substrate', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america']",,638099970.4527867,1000000000.0,False,,11,,,,2025-02-04T22:29:00.000Z,19.586197983334174,1051529946.0253657,-63.5058,-0.6072754,-10.41749007,-13.43344713,-16.67374132,-22.38039349,61.77006396,12497952354.447966,0.3935,19586197983.33,,2025-02-04T22:29:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-02-04 23:29:31.107006
11,20947,Sui,SUI,sui,551,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america']",10000000000.0,3089707194.508888,10000000000.0,False,,12,3089707194.508888,10841122880.184927,,2025-02-04T22:29:00.000Z,3.508786495837556,2330755561.912737,-50.4937,-0.0383326,-6.57716933,-3.61711752,-32.82751183,-17.29313979,52.54445741,10841122880.184927,0.3413,35087864958.38,,2025-02-04T22:29:00.000Z,,,,,,2025-02-04 23:29:31.107006
12,5805,Avalanche,AVAX,avalanche,856,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'bnb-chain-ecosystem', 'moonbeam-ecosystem', 'real-world-assets', 'layer-1', 'zksync-era-ecosystem', 'klaytn-ecosystem', 'made-in-america']",715748719.0,411767909.69232595,450104209.69232595,False,,13,,,,2025-02-04T22:29:00.000Z,26.043052421702885,671507755.3880172,-65.4534,-0.63232194,-9.19501451,-18.89601882,-39.24789322,-50.54573307,-2.64541372,10723693257.692265,0.3374,18640281409.68,,2025-02-04T22:29:00.000Z,,,,,,2025-02-04 23:29:31.107006
13,512,Stellar,XLM,stellar,669,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'smart-contracts', 'hashkey-capital-portfolio', '2017-2018-alt-season', 'made-in-america']",50001806812.0,30576152747.092903,50001786894.45031,False,,14,,,,2025-02-04T22:29:00.000Z,0.3378099910929446,535013078.7309491,-70.3297,-0.74944721,-9.12349441,-13.86353899,-23.29009895,-30.11129776,248.24149587,10328929887.151966,0.3254,16891109913.79,,2025-02-04T22:29:00.000Z,,,,,,2025-02-04 23:29:31.107006
14,4642,Hedera,HBAR,hedera,315,2019-09-17T00:00:00.000Z,"['dag', 'marketplace', 'enterprise-solutions', 'defi', 'payments', 'dcg-portfolio', 'hedera-hashgraph-ecosystem', 'real-world-assets', 'layer-1', 'made-in-america']",50000000000.0,38267523197.81742,50000000000.0,False,,15,,,,2025-02-04T22:28:00.000Z,0.24705617033734378,689715287.0006884,-57.6861,-0.36241342,-11.59724707,-17.23594078,-17.86369336,-27.98779018,406.0333905,9454227729.548235,0.2979,12352808516.87,,2025-02-04T22:28:00.000Z,,,,,,2025-02-04 23:29:31.107006
0,1,Bitcoin,BTC,bitcoin,11919,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate', '2017-2018-alt-season']",21000000.0,19820043.0,19820043.0,False,,1,,,,2025-02-05T15:55:00.000Z,98164.01454253963,59356966716.23156,-19.9064,-0.37987653,-1.4423982,-3.76027011,-4.04354407,-1.58880968,29.1873439,1945614989285.7607,60.4285,2061444305393.33,,2025-02-05T15:55:00.000Z,,,,,,2025-02-05 16:58:21.311936
1,1027,Ethereum,ETH,ethereum,9917,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'heco-ecosystem', 'binance-labs-portfolio', 'avalanche-ecosystem', 'solana-ecosystem', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'tezos-ecosystem', 'near-protocol-ecosystem', 'bnb-chain-ecosystem', 'velas-ecosystem', 'ethereum-pow-ecosystem', 'osmosis-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'zksync-era-ecosystem', 'viction-ecosystem', 'klaytn-ecosystem', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'starknet-ecosystem']",,120526263.08706743,120526263.08706743,True,,2,,,,2025-02-05T15:55:00.000Z,2773.1792960927437,39076973914.90894,-18.6123,-0.77981625,-0.67205751,-10.58059693,-25.1730693,-30.82829329,-2.66857269,334240937428.4825,10.3732,334240937428.48,,2025-02-05T15:55:00.000Z,,,,,,2025-02-05 16:58:21.311936
